filename,width,height,class,xmin,ymin,xmax,ymax
0659.jpg,332,133,no_comercial,0,54,331,94
0664.jpg,332,133,no_comercial,0,44,331,128
0670.jpg,332,133,no_comercial,0,23,55,111
0670.jpg,332,133,no_comercial,55,22,145,106
0670.jpg,332,133,no_comercial,146,21,191,103
0670.jpg,332,133,no_comercial,183,43,238,101
0670.jpg,332,133,no_comercial,271,30,329,103
0671.jpg,332,133,no_comercial,0,46,60,102
0671.jpg,332,133,no_comercial,90,24,171,104
0671.jpg,332,133,comercial,173,51,210,100
0671.jpg,332,133,no_comercial,208,33,257,99
0671.jpg,332,133,comercial,258,70,286,102
0671.jpg,332,133,no_comercial,283,54,328,97
0678.jpg,332,133,comercial,137,12,220,93
0679.jpg,332,133,no_comercial,0,23,331,115
0682.jpg,332,133,comercial,62,35,137,95
0682.jpg,332,133,comercial,249,48,301,89
0682.jpg,332,133,comercial,300,45,331,92
0682.jpg,332,133,comercial,134,61,171,97
0682.jpg,332,133,no_comercial,172,54,208,96
0682.jpg,332,133,no_comercial,209,44,250,99
0683.jpg,332,133,comercial,185,49,211,97
0683.jpg,332,133,comercial,209,48,272,96
0683.jpg,332,133,comercial,87,7,222,100
0683.jpg,332,133,comercial,267,21,331,113
0683.jpg,332,133,comercial,0,28,37,97
0688.jpg,332,133,no_comercial,0,37,331,116
0689.jpg,332,133,comercial,264,55,309,95
0689.jpg,332,133,no_comercial,189,41,243,88
0689.jpg,332,133,no_comercial,135,37,189,92
0689.jpg,332,133,no_comercial,86,40,137,92
0689.jpg,332,133,no_comercial,45,33,91,93
0694.jpg,332,133,comercial,197,50,228,88
0694.jpg,332,133,comercial,69,58,138,88
0694.jpg,332,133,comercial,137,59,190,89
0695.jpg,332,133,comercial,62,52,124,91
0695.jpg,332,133,no_comercial,205,27,284,94
0695.jpg,332,133,no_comercial,125,26,206,95
0695.jpg,332,133,comercial,30,55,65,94
0702.jpg,332,133,comercial,164,63,225,79
0710.jpg,332,133,no_comercial,0,52,331,111
0718.jpg,332,133,no_comercial,0,39,331,96
0733.jpg,332,133,no_comercial,9,31,178,88
0738.jpg,332,133,comercial,193,57,241,95
0738.jpg,332,133,comercial,162,63,196,89
0738.jpg,332,133,no_comercial,94,55,149,89
0738.jpg,332,133,no_comercial,263,57,331,105
0739.jpg,332,133,comercial,142,61,165,91
0739.jpg,332,133,no_comercial,164,63,191,91
0739.jpg,332,133,no_comercial,97,57,142,92
0739.jpg,332,133,comercial,5,52,35,82
0739.jpg,332,133,no_comercial,71,52,99,85
0739.jpg,332,133,no_comercial,279,56,331,93
0741.jpg,332,133,no_comercial,0,34,148,73
0741.jpg,332,133,no_comercial,215,16,331,66
0744.jpg,332,133,no_comercial,27,25,322,105
0746.jpg,332,133,no_comercial,85,55,246,85
0752.jpg,332,133,no_comercial,167,30,269,59
0752.jpg,332,133,comercial,165,53,175,63
0753.jpg,332,133,no_comercial,12,21,123,97
0757.jpg,332,133,comercial,35,63,85,107
0757.jpg,332,133,comercial,98,59,151,107
0757.jpg,332,133,comercial,151,39,191,103
0757.jpg,332,133,no_comercial,195,50,268,98
0758.jpg,332,133,no_comercial,17,55,60,85
0758.jpg,332,133,no_comercial,60,55,84,84
0758.jpg,332,133,no_comercial,95,45,275,97
0760.jpg,332,133,no_comercial,88,35,168,129
0760.jpg,332,133,no_comercial,0,52,77,131
0760.jpg,332,133,no_comercial,173,77,265,130
0761.jpg,332,133,no_comercial,97,56,223,112
0761.jpg,332,133,no_comercial,231,36,331,118
0761.jpg,332,133,no_comercial,29,39,100,123
0762.jpg,332,133,no_comercial,0,45,331,119
0768.jpg,332,133,comercial,35,49,186,97
0769.jpg,332,133,comercial,127,53,167,82
0769.jpg,332,133,comercial,166,54,189,79
0769.jpg,332,133,comercial,184,60,214,82
0769.jpg,332,133,comercial,213,50,266,85
0769.jpg,332,133,no_comercial,0,41,117,76
0783.jpg,332,133,no_comercial,0,37,324,105
0791.jpg,332,133,comercial,68,40,151,83
0791.jpg,332,133,comercial,12,38,66,84
0791.jpg,332,133,comercial,184,43,331,92
0798.jpg,332,133,no_comercial,0,43,331,99
0799.jpg,332,133,no_comercial,0,41,331,112
0800.jpg,332,133,no_comercial,0,43,331,98
0804.jpg,332,133,comercial,71,62,89,75
0804.jpg,332,133,comercial,223,67,241,75
0804.jpg,332,133,comercial,169,64,196,75
0811.jpg,332,133,no_comercial,2,31,331,88
0816.jpg,332,133,no_comercial,29,46,289,96
0817.jpg,332,133,no_comercial,0,42,331,101
0820.jpg,332,133,no_comercial,32,37,76,88
0820.jpg,332,133,no_comercial,74,34,122,88
0820.jpg,332,133,no_comercial,120,40,173,87
0820.jpg,332,133,no_comercial,176,32,227,84
0820.jpg,332,133,no_comercial,229,39,276,95
0820.jpg,332,133,no_comercial,277,34,331,101
0820.jpg,332,133,comercial,243,72,258,90
0821.jpg,332,133,comercial,39,69,58,94
0821.jpg,332,133,no_comercial,88,43,145,89
0821.jpg,332,133,no_comercial,155,47,228,96
0821.jpg,332,133,no_comercial,229,45,274,95
0821.jpg,332,133,comercial,299,60,331,98
0826.jpg,332,133,comercial,147,51,194,96
0826.jpg,332,133,comercial,40,64,56,74
0826.jpg,332,133,comercial,56,64,70,73
0826.jpg,332,133,comercial,13,62,35,75
0832.jpg,332,133,no_comercial,3,39,331,98
0838.jpg,332,133,no_comercial,0,15,331,127
0839.jpg,332,133,no_comercial,0,47,331,130
0849.jpg,332,133,no_comercial,90,35,193,95
0849.jpg,332,133,no_comercial,0,44,58,98
0849.jpg,332,133,no_comercial,211,34,267,71
0849.jpg,332,133,no_comercial,261,28,297,79
0849.jpg,332,133,no_comercial,294,30,331,72
0855.jpg,332,133,no_comercial,1,14,331,114
0863.jpg,332,133,no_comercial,35,49,304,90
0868.jpg,332,133,no_comercial,95,27,218,92
0869.jpg,332,133,no_comercial,17,44,331,119
0876.jpg,332,133,no_comercial,0,36,331,108
0879.jpg,332,133,no_comercial,169,29,329,107
0879.jpg,332,133,no_comercial,17,31,130,110
0879.jpg,332,133,comercial,89,59,118,100
0880.jpg,332,133,no_comercial,0,56,274,112
0884.jpg,332,133,no_comercial,194,54,271,106
0884.jpg,332,133,no_comercial,0,47,90,120
0889.jpg,332,133,no_comercial,0,45,331,113
0891.jpg,332,133,no_comercial,29,37,311,113
0892.jpg,332,133,no_comercial,21,34,330,122
0902.jpg,332,133,no_comercial,0,25,331,108
0909.jpg,332,133,no_comercial,81,43,331,117
0910.jpg,332,133,no_comercial,127,20,199,91
0916.jpg,332,133,comercial,267,70,280,87
0916.jpg,332,133,no_comercial,82,39,124,68
0920.jpg,332,133,no_comercial,0,41,276,102
0926.jpg,332,133,comercial,289,70,316,99
0926.jpg,332,133,no_comercial,0,73,218,113
0927.jpg,332,133,no_comercial,0,40,138,96
0928.jpg,332,133,no_comercial,178,46,262,96
0928.jpg,332,133,no_comercial,78,20,183,95
0928.jpg,332,133,no_comercial,17,16,87,99
0932.jpg,332,133,comercial,204,53,220,73
0932.jpg,332,133,comercial,190,53,208,74
0932.jpg,332,133,comercial,177,54,193,74
0932.jpg,332,133,comercial,166,64,175,71
0932.jpg,332,133,comercial,146,61,163,73
0932.jpg,332,133,comercial,221,55,241,75
0932.jpg,332,133,comercial,256,56,285,80
0938.jpg,332,133,no_comercial,0,41,331,121
0939.jpg,332,133,no_comercial,0,32,298,110
0944.jpg,332,133,no_comercial,0,27,331,105
0945.jpg,332,133,no_comercial,0,27,200,85
0945.jpg,332,133,comercial,206,57,236,71
0957.jpg,332,133,no_comercial,109,46,331,111
0963.jpg,332,133,comercial,217,59,252,99
0963.jpg,332,133,comercial,0,54,32,94
0963.jpg,332,133,no_comercial,84,54,134,100
0963.jpg,332,133,no_comercial,170,12,213,96
0963.jpg,332,133,no_comercial,128,24,173,96
0963.jpg,332,133,no_comercial,252,43,325,93
0966.jpg,332,133,no_comercial,0,36,331,104
0967.jpg,332,133,no_comercial,0,31,331,120
0973.jpg,332,133,no_comercial,0,41,331,111
0975.jpg,332,133,no_comercial,86,4,166,105
0975.jpg,332,133,no_comercial,166,5,249,102
0975.jpg,332,133,no_comercial,11,5,87,104
0979.jpg,332,133,comercial,152,58,214,89
0979.jpg,332,133,no_comercial,216,31,286,85
0979.jpg,332,133,no_comercial,77,47,113,78
0979.jpg,332,133,no_comercial,14,29,56,92
0983.jpg,332,133,comercial,174,69,214,99
0983.jpg,332,133,no_comercial,81,28,135,91
0983.jpg,332,133,no_comercial,226,30,309,90
0985.jpg,332,133,no_comercial,0,35,331,108
0988.jpg,332,133,comercial,193,55,243,85
0988.jpg,332,133,comercial,88,44,147,111
0988.jpg,332,133,no_comercial,174,61,185,75
0995.jpg,332,133,comercial,206,57,260,105
0999.jpg,332,133,no_comercial,0,34,331,112
1013.jpg,332,133,no_comercial,88,37,135,82
1013.jpg,332,133,no_comercial,130,38,169,83
1013.jpg,332,133,no_comercial,162,38,208,85
1013.jpg,332,133,no_comercial,201,35,247,84
1013.jpg,332,133,no_comercial,238,31,279,87
1013.jpg,332,133,no_comercial,271,27,312,75
1017.jpg,332,133,comercial,121,47,193,95
1017.jpg,332,133,comercial,190,59,221,95
1017.jpg,332,133,comercial,226,55,298,104
1017.jpg,332,133,comercial,0,56,96,107
1020.jpg,332,133,no_comercial,89,49,331,88
1028.jpg,332,133,no_comercial,17,16,105,93
1028.jpg,332,133,no_comercial,102,30,169,94
1028.jpg,332,133,no_comercial,167,31,235,98
1028.jpg,332,133,no_comercial,228,33,290,96
1029.jpg,332,133,no_comercial,0,44,331,112
1034.jpg,332,133,comercial,88,52,197,93
1034.jpg,332,133,comercial,200,53,277,96
1034.jpg,332,133,comercial,270,47,297,93
1034.jpg,332,133,comercial,299,61,329,93
1034.jpg,332,133,comercial,55,61,91,90
1034.jpg,332,133,comercial,28,60,62,92
1034.jpg,332,133,comercial,23,59,39,88
1035.jpg,332,133,comercial,114,49,205,93
1035.jpg,332,133,comercial,277,53,331,91
1035.jpg,332,133,comercial,206,47,274,93
1035.jpg,332,133,comercial,43,54,77,89
1035.jpg,332,133,comercial,77,55,101,91
1040.jpg,332,133,comercial,166,65,185,98
1040.jpg,332,133,comercial,264,64,308,98
1040.jpg,332,133,comercial,56,68,82,95
1040.jpg,332,133,no_comercial,80,35,132,92
1040.jpg,332,133,no_comercial,25,43,59,95
1040.jpg,332,133,no_comercial,0,27,29,95
1040.jpg,332,133,no_comercial,201,31,262,96
1041.jpg,332,133,no_comercial,46,24,116,88
1041.jpg,332,133,no_comercial,125,19,331,102
1046.jpg,332,133,no_comercial,0,33,331,122
1047.jpg,332,133,no_comercial,0,26,331,111
1055.jpg,332,133,comercial,89,64,121,92
1057.jpg,332,133,comercial,252,63,311,91
1057.jpg,332,133,comercial,151,62,167,85
1058.jpg,332,133,no_comercial,39,47,71,89
1058.jpg,332,133,no_comercial,63,32,99,95
1058.jpg,332,133,no_comercial,97,43,167,108
1058.jpg,332,133,no_comercial,177,33,254,115
1059.jpg,332,133,no_comercial,55,12,124,108
1061.jpg,332,133,comercial,41,59,57,85
1065.jpg,332,133,no_comercial,166,45,331,105
1065.jpg,332,133,no_comercial,13,47,166,101
1066.jpg,332,133,comercial,198,60,221,84
1066.jpg,332,133,comercial,104,57,132,86
1071.jpg,332,133,no_comercial,0,45,331,118
1075.jpg,332,133,no_comercial,151,31,331,100
1081.jpg,332,133,no_comercial,0,42,331,105
1082.jpg,332,133,comercial,8,31,71,96
1085.jpg,332,133,no_comercial,3,37,331,102
1090.jpg,332,133,no_comercial,19,32,151,83
1090.jpg,332,133,no_comercial,166,25,331,86
1091.jpg,332,133,no_comercial,0,28,331,97
1097.jpg,332,133,no_comercial,0,52,331,109
1106.jpg,332,133,no_comercial,0,37,331,117
1111.jpg,332,133,no_comercial,137,50,249,103
1111.jpg,332,133,no_comercial,0,26,144,109
1116.jpg,332,133,no_comercial,139,19,266,91
1116.jpg,332,133,no_comercial,71,28,141,86
1117.jpg,332,133,no_comercial,86,16,229,95
1117.jpg,332,133,no_comercial,44,19,99,91
1117.jpg,332,133,no_comercial,0,18,56,91
1120.jpg,332,133,no_comercial,100,28,188,104
1120.jpg,332,133,no_comercial,185,44,264,99
1120.jpg,332,133,no_comercial,263,41,331,117
1120.jpg,332,133,no_comercial,36,41,105,100
1120.jpg,332,133,no_comercial,0,27,48,102
1123.jpg,332,133,no_comercial,0,29,331,113
1136.jpg,332,133,no_comercial,183,57,260,97
1136.jpg,332,133,no_comercial,55,48,146,99
1140.jpg,332,133,no_comercial,9,28,330,116
1146.jpg,332,133,no_comercial,122,30,251,94
1147.jpg,332,133,no_comercial,142,40,197,93
1147.jpg,332,133,no_comercial,91,29,148,98
1147.jpg,332,133,no_comercial,50,34,96,100
1147.jpg,332,133,no_comercial,18,27,58,103
1147.jpg,332,133,no_comercial,190,32,235,99
1147.jpg,332,133,no_comercial,233,40,269,102
1147.jpg,332,133,no_comercial,276,44,315,102
1149.jpg,332,133,no_comercial,183,40,275,127
1149.jpg,332,133,no_comercial,95,17,182,112
1149.jpg,332,133,no_comercial,29,3,102,115
1150.jpg,332,133,comercial,168,67,203,117
1159.jpg,332,133,no_comercial,0,40,331,116
1160.jpg,332,133,no_comercial,0,42,331,96
1162.jpg,332,133,no_comercial,0,44,149,106
1162.jpg,332,133,no_comercial,176,28,331,99
1172.jpg,332,133,no_comercial,162,36,203,90
1172.jpg,332,133,no_comercial,116,34,159,86
1172.jpg,332,133,no_comercial,83,37,113,94
1172.jpg,332,133,no_comercial,198,32,252,90
1173.jpg,332,133,no_comercial,34,48,101,77
1175.jpg,332,133,no_comercial,0,41,216,103
1180.jpg,332,133,comercial,121,49,161,93
1180.jpg,332,133,no_comercial,55,44,118,97
1180.jpg,332,133,no_comercial,199,33,290,97
1187.jpg,332,133,no_comercial,0,39,87,78
1191.jpg,332,133,comercial,34,57,72,85
1191.jpg,332,133,comercial,143,64,196,98
1191.jpg,332,133,comercial,234,63,275,92
1191.jpg,332,133,no_comercial,272,40,316,91
1197.jpg,332,133,no_comercial,63,21,264,97
1203.jpg,332,133,no_comercial,26,35,221,114
1203.jpg,332,133,no_comercial,201,44,331,126
1205.jpg,332,133,no_comercial,60,57,177,122
1210.jpg,332,133,no_comercial,0,26,274,99
1211.jpg,332,133,no_comercial,0,45,292,107
1217.jpg,332,133,no_comercial,0,21,331,117
1218.jpg,332,133,comercial,157,56,255,85
1218.jpg,332,133,comercial,86,55,157,83
1219.jpg,332,133,comercial,92,59,183,87
1219.jpg,332,133,comercial,40,56,88,80
1219.jpg,332,133,comercial,0,56,35,77
1220.jpg,332,133,comercial,186,57,247,86
1224.jpg,332,133,no_comercial,0,49,331,104
1225.jpg,332,133,comercial,231,61,268,97
1225.jpg,332,133,comercial,185,53,226,90
1225.jpg,332,133,comercial,153,55,184,92
1225.jpg,332,133,comercial,3,56,29,85
1225.jpg,332,133,no_comercial,46,37,117,86
1225.jpg,332,133,no_comercial,263,40,331,102
1237.jpg,332,133,no_comercial,9,57,179,97
1242.jpg,332,133,comercial,263,59,297,94
1242.jpg,332,133,comercial,299,60,330,96
1242.jpg,332,133,no_comercial,193,50,259,105
1242.jpg,332,133,no_comercial,86,49,185,101
1242.jpg,332,133,no_comercial,45,31,89,98
1242.jpg,332,133,no_comercial,0,17,51,98
1243.jpg,332,133,no_comercial,226,43,294,111
1243.jpg,332,133,no_comercial,134,41,231,107
1243.jpg,332,133,no_comercial,40,23,141,98
1243.jpg,332,133,no_comercial,1,32,61,97
1244.jpg,332,133,comercial,264,56,305,101
1247.jpg,332,133,comercial,287,61,317,105
1248.jpg,332,133,comercial,239,54,282,87
1248.jpg,332,133,comercial,201,52,238,87
1248.jpg,332,133,comercial,146,53,205,90
1248.jpg,332,133,comercial,12,41,52,102
1249.jpg,332,133,comercial,126,64,186,125
1249.jpg,332,133,comercial,58,58,135,118
1249.jpg,332,133,comercial,213,18,331,116
1250.jpg,332,133,comercial,258,57,329,104
1251.jpg,332,133,comercial,303,44,331,96
1251.jpg,332,133,comercial,268,42,306,95
1251.jpg,332,133,comercial,232,48,269,97
1251.jpg,332,133,comercial,191,50,232,99
1251.jpg,332,133,comercial,122,46,169,95
1251.jpg,332,133,comercial,94,45,134,96
1251.jpg,332,133,comercial,65,49,91,96
1251.jpg,332,133,comercial,13,55,62,98
1254.jpg,332,133,comercial,56,31,159,101
1254.jpg,332,133,comercial,248,50,331,104
1257.jpg,332,133,comercial,141,65,173,95
1257.jpg,332,133,comercial,174,72,191,95
1257.jpg,332,133,comercial,207,67,235,97
1257.jpg,332,133,comercial,83,69,103,96
1257.jpg,332,133,comercial,69,67,82,92
1257.jpg,332,133,comercial,50,65,69,90
1258.jpg,332,133,comercial,281,58,294,72
1258.jpg,332,133,comercial,310,60,326,77
1258.jpg,332,133,comercial,0,59,19,80
1258.jpg,332,133,comercial,35,59,56,81
1258.jpg,332,133,comercial,80,61,99,74
1258.jpg,332,133,comercial,109,61,119,71
1258.jpg,332,133,comercial,139,54,179,77
1258.jpg,332,133,comercial,119,62,132,71
1259.jpg,332,133,comercial,0,51,34,92
1259.jpg,332,133,comercial,27,59,67,90
1259.jpg,332,133,comercial,110,58,121,77
1259.jpg,332,133,comercial,123,58,133,76
1259.jpg,332,133,comercial,247,48,325,99
1262.jpg,332,133,comercial,252,59,278,86
1263.jpg,332,133,comercial,103,52,161,98
1263.jpg,332,133,comercial,54,45,111,84
1263.jpg,332,133,comercial,1,50,58,90
1263.jpg,332,133,comercial,212,55,316,100
1264.jpg,332,133,comercial,67,59,147,92
1264.jpg,332,133,comercial,17,56,68,77
1265.jpg,332,133,comercial,105,27,227,96
1265.jpg,332,133,comercial,11,28,104,92
1267.jpg,332,133,comercial,255,61,261,69
1267.jpg,332,133,comercial,225,61,233,69
1267.jpg,332,133,comercial,219,61,225,69
1267.jpg,332,133,comercial,243,61,252,69
1267.jpg,332,133,comercial,262,59,289,68
1267.jpg,332,133,comercial,202,62,209,71
1267.jpg,332,133,comercial,211,61,218,70
1267.jpg,332,133,comercial,194,63,202,70
1267.jpg,332,133,comercial,176,63,185,71
1267.jpg,332,133,comercial,160,65,167,71
1267.jpg,332,133,comercial,112,65,119,72
1267.jpg,332,133,comercial,125,65,130,71
1267.jpg,332,133,comercial,138,63,155,73
1269.jpg,332,133,comercial,231,46,266,88
1269.jpg,332,133,comercial,196,48,231,77
1269.jpg,332,133,comercial,265,44,289,83
1270.jpg,332,133,comercial,130,54,156,85
1270.jpg,332,133,comercial,158,56,188,87
1270.jpg,332,133,comercial,6,59,84,83
1271.jpg,332,133,comercial,252,60,307,101
1271.jpg,332,133,comercial,307,65,331,108
1271.jpg,332,133,comercial,168,52,218,95
1271.jpg,332,133,comercial,134,60,165,99
1271.jpg,332,133,comercial,89,51,124,96
1271.jpg,332,133,comercial,0,57,40,94
1272.jpg,332,133,comercial,55,45,79,95
1272.jpg,332,133,comercial,80,57,92,84
1273.jpg,332,133,comercial,80,57,136,110
1273.jpg,332,133,comercial,211,41,323,112
1274.jpg,332,133,comercial,54,60,85,91
1274.jpg,332,133,comercial,13,63,35,89
1274.jpg,332,133,comercial,0,64,13,82
1275.jpg,332,133,comercial,296,57,316,83
1275.jpg,332,133,comercial,251,62,282,86
1275.jpg,332,133,comercial,206,61,229,87
1275.jpg,332,133,comercial,176,62,197,82
1275.jpg,332,133,comercial,156,61,176,81
1275.jpg,332,133,comercial,143,61,158,80
1275.jpg,332,133,comercial,120,61,137,80
1275.jpg,332,133,comercial,96,63,119,80
1275.jpg,332,133,comercial,62,61,87,83
1275.jpg,332,133,comercial,40,59,62,79
1275.jpg,332,133,comercial,28,59,46,82
1276.jpg,332,133,comercial,0,57,21,70
1276.jpg,332,133,comercial,38,58,66,73
1276.jpg,332,133,comercial,93,58,111,74
1276.jpg,332,133,comercial,119,58,128,73
1276.jpg,332,133,comercial,128,58,140,71
1276.jpg,332,133,comercial,163,59,175,72
1276.jpg,332,133,comercial,183,59,210,73
1276.jpg,332,133,comercial,231,59,253,72
1276.jpg,332,133,comercial,267,59,287,72
1277.jpg,332,133,comercial,67,56,140,104
1277.jpg,332,133,comercial,225,56,260,90
1281.jpg,332,133,comercial,156,51,224,86
1281.jpg,332,133,comercial,243,55,297,92
1282.jpg,332,133,comercial,160,52,198,85
1282.jpg,332,133,comercial,97,54,126,87
1282.jpg,332,133,comercial,65,54,88,87
1282.jpg,332,133,comercial,32,55,52,87
1283.jpg,332,133,comercial,11,64,35,80
1283.jpg,332,133,comercial,35,64,61,79
1283.jpg,332,133,comercial,115,64,149,77
1283.jpg,332,133,comercial,152,62,195,77
1283.jpg,332,133,comercial,215,64,237,75
1283.jpg,332,133,comercial,258,60,275,76
1283.jpg,332,133,comercial,275,61,289,74
1283.jpg,332,133,comercial,93,65,103,78
1283.jpg,332,133,comercial,196,60,213,71
1284.jpg,332,133,comercial,13,55,49,91
1284.jpg,332,133,comercial,49,57,63,89
1284.jpg,332,133,comercial,57,58,80,90
1284.jpg,332,133,comercial,80,58,116,92
1284.jpg,332,133,comercial,116,60,197,93
1284.jpg,332,133,comercial,196,64,240,92
1284.jpg,332,133,comercial,234,62,272,92
1285.jpg,332,133,comercial,58,36,91,85
1285.jpg,332,133,comercial,41,59,58,78
1285.jpg,332,133,comercial,92,35,177,103
1285.jpg,332,133,comercial,178,31,223,86
1285.jpg,332,133,comercial,223,61,260,85
1285.jpg,332,133,comercial,260,38,298,88
1285.jpg,332,133,comercial,296,38,331,88
1288.jpg,332,133,comercial,176,62,195,78
1288.jpg,332,133,comercial,254,59,276,79
1288.jpg,332,133,comercial,214,60,244,81
1288.jpg,332,133,comercial,228,61,255,81
1288.jpg,332,133,comercial,299,59,317,75
1288.jpg,332,133,comercial,264,68,321,80
1289.jpg,332,133,comercial,227,69,252,93
1289.jpg,332,133,comercial,0,49,36,84
1291.jpg,332,133,comercial,198,42,331,102
1291.jpg,332,133,comercial,114,42,198,101
1291.jpg,332,133,comercial,6,38,74,83
1293.jpg,332,133,comercial,241,52,310,97
1295.jpg,332,133,comercial,308,42,331,95
1295.jpg,332,133,comercial,236,53,269,96
1295.jpg,332,133,comercial,210,59,240,97
1295.jpg,332,133,comercial,170,58,196,94
1295.jpg,332,133,comercial,140,57,174,94
1295.jpg,332,133,comercial,103,63,132,94
1297.jpg,332,133,comercial,202,50,315,110
1297.jpg,332,133,comercial,75,64,133,104
1297.jpg,332,133,comercial,13,59,70,103
1298.jpg,332,133,comercial,64,59,104,97
1298.jpg,332,133,comercial,223,63,246,94
1298.jpg,332,133,comercial,300,65,331,88
1299.jpg,332,133,comercial,179,53,200,84
1299.jpg,332,133,comercial,221,34,250,56
1300.jpg,332,133,comercial,201,63,331,132
1302.jpg,332,133,comercial,257,61,320,106
1303.jpg,332,133,comercial,133,49,226,110
1304.jpg,332,133,comercial,140,61,187,89
1304.jpg,332,133,comercial,31,57,84,90
1305.jpg,332,133,comercial,210,50,246,75
1305.jpg,332,133,comercial,117,53,177,76
1306.jpg,332,133,comercial,174,33,230,85
1306.jpg,332,133,comercial,38,53,79,89
1306.jpg,332,133,comercial,102,61,126,83
1306.jpg,332,133,comercial,280,59,328,88
1306.jpg,332,133,comercial,231,57,281,87
1309.jpg,332,133,comercial,136,66,163,83
1309.jpg,332,133,comercial,162,66,181,82
1310.jpg,332,133,comercial,58,65,105,87
1312.jpg,332,133,comercial,235,58,259,93
